event_id,valid_from,event_number,sequence_index,match_id,iteration_id,period_id,game_time,game_time_in_sec,duration,date_time,squad_id,team_name,attacking_squad_id,attacking_team_name,phase,player_id,player_name,player_position,player_position_side,action_type,action,body_part,body_part_extended,previous_pass_height,result,start_coordinates_x,start_coordinates_y,start_adj_coordinates_x,start_adj_coordinates_y,start_packing_zone,start_pitch_position,start_lane,end_coordinates_x,end_coordinates_y,end_adj_coordinates_x,end_adj_coordinates_y,end_packing_zone,end_pitch_position,end_lane,opponents,pressure,distance_to_goal,pxt_team,pxt_opponent,pressing_player_id,distance_to_opponent,opponent_coordinates_x,opponent_coordinates_y,opponent_adj_coordinates_x,opponent_adj_coordinates_y,pass_receiver_type,pass_receiver_player_id,pass_distance,pass_angle,dribble_distance,dribble_type,dribble_result,dribble_opponent_player_id,shot_distance,shot_angle,shot_target_point_y,shot_target_point_z,shot_woodwork,shot_gk_coordinates_x,shot_gk_coordinates_y,duel_type,duel_player_id,fouled_player_id,formation_team,formation_opponent,inferred_set_piece,set_piece_id,set_piece_category,event_id,iteration_id,valid_from,assists,ball_loss_added_opponents,ball_loss_added_opponents_defenders,ball_loss_number,ball_loss_removed_teammates,ball_loss_removed_teammates_defenders,ball_win_added_teammates,ball_win_added_teammates_defenders,ball_win_number,ball_win_removed_opponents,ball_win_removed_opponents_defenders,bypassed_defenders,bypassed_defenders_by_action_second_ball,bypassed_defenders_receiving,bypassed_defenders_wo_verification,bypassed_opponents,bypassed_opponents_by_action_second_ball,bypassed_opponents_defenders_raw,bypassed_opponents_midfield,bypassed_opponents_number,bypassed_opponents_raw,bypassed_opponents_receiving,bypassed_opponents_receiving_dueto_verification,bypassed_opponents_receiving_number,bypassed_opponents_wo_verification,critical_ball_loss_number,def_pxt_active,def_pxt_attack,def_pxt_ball_loss,def_pxt_ball_win,def_pxt_block,def_pxt_defend,def_pxt_dribble,def_pxt_foul,def_pxt_novideo,def_pxt_other,def_pxt_pass,def_pxt_setpiece,def_pxt_shot,defensive_touches,distance_to_goal_covered_dribble,distance_to_goal_covered_fdr,expected_goal_assists,expected_passes,expected_shot_assists,goals,lost_aerial_duels,lost_ground_duels,neutral_passes,neutral_play_number,number_of_presses,offensive_touches,opp_pxt_ball_loss,opp_pxt_ball_win,opp_pxt_block,opp_pxt_dribble,opp_pxt_foul,opp_pxt_no_video,opp_pxt_pass,opp_pxt_setpiece,opp_pxt_shot,owngoals,packing_xg,postshot_xg,pre_assists,pxt_attack,pxt_ball_win,pxt_block,pxt_defend,pxt_dribble,pxt_foul,pxt_fouled,pxt_no_video,pxt_other,pxt_pass,pxt_passive,pxt_rec,pxt_setpiece,pxt_shot,red_card,reverse_play_added_opponents,reverse_play_added_opponents_defenders,reverse_play_number,second_ball_start,second_ball_win,second_yellow_card,shot_assists,shot_at_goal_number,shot_at_goal_number_blocked,shot_at_goal_number_caught,shot_at_goal_number_on_target,shot_at_goal_number_other,shot_at_goal_number_saved,shot_at_goal_number_success,shot_at_goal_off_target_number,shot_creating_actions,shot_xg,shot_xg_from_passes,successful_passes,unsuccessful_passes,won_aerial_duels,won_ground_duels,yellow_card
6292367243,2026-08-04,1091,92,253928,1918,1,41:01.8550,2461.855,0.0001,2026-07-18 19:00:00-04,3510,Detroit City FC,3510,Detroit City FC,ATTACKING_TRANSITION,114207,Abdoulaye Diop,CENTRAL_MIDFIELD,CENTRE_LEFT,RECEPTION,AVAILABILITY_BTL,FOOT_LOW,FOOT_RIGHT,LOW,,-24.6,-0.4,24.6,0.4,CMC,FINAL_THIRD,CENTER,,,,,,,,7,30,27.9,0.019281,0.000508,,TWO_METERS,-26.9,0.4,26.9,-0.4,,,,,,,,,,,,,,,,,,,4-3-2003,4-3-2003,FALSE,,,6292367243,1918,2026-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,0.004074,,,,,,,,,,,0.008149,,,,,,,,,,,,,,,,,,,,,,,,,,
6292367244,2026-08-04,1092,92,253928,1918,1,41:01.8551,2461.8551,5.2989,2026-07-18 19:00:00-04,3510,Detroit City FC,3510,Detroit City FC,ATTACKING_TRANSITION,114207,Abdoulaye Diop,CENTRAL_MIDFIELD,CENTRE_LEFT,PASS,LOW_PASS,FOOT,FOOT_RIGHT,,SUCCESS,-24.6,-0.4,24.6,0.4,CMC,FINAL_THIRD,CENTER,-2.3,-25.1,2.3,25.1,FBL,MIDDLE_THIRD,LEFT_WING,7,30,27.9,0.019281,0.000508,,TWO_METERS,-26.9,0.4,26.9,-0.4,TEAMMATE,53323,33.3,132,,,,,,,,,,,,,,,4-3-2003,4-3-2003,FALSE,,,6292367244,1918,2026-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.000108,-0.000108,,,,,,,,,,,,,,,,0.964678,,,,,,,,,,,,,,,-0.000108,,,,0.00465,,,-0.016452,,,,,,,,,-0.016452,,,,,,2.8,,1,,,,,,,,,,,,,,,,1,,,,
6292367245,2026-08-04,1093,92,253928,1918,1,41:07.1540,2467.154,0.0001,2026-07-18 19:00:00-04,3510,Detroit City FC,3510,Detroit City FC,ATTACKING_TRANSITION,53323,Kobe Hernández-Foster,DEFENSE_MIDFIELD,CENTRE,RECEPTION,AVAILABILITY_OUT_WIDE,FOOT_LOW,FOOT_LEFT,LOW,,-2.3,-25.1,2.3,25.1,FBL,MIDDLE_THIRD,LEFT_WING,,,,,,,,11,0,56.1,0.002829,0.0004,,MORE_THAN_FOUR_METERS,,,,,,,,,,,,,,,,,,,,,,,4-3-2003,4-3-2003,FALSE,,,6292367245,1918,2026-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6292367246,2026-08-04,1094,92,253928,1918,1,41:07.1541,2467.1541,1.1769,2026-07-18 19:00:00-04,3510,Detroit City FC,3510,Detroit City FC,ATTACKING_TRANSITION,53323,Kobe Hernández-Foster,DEFENSE_MIDFIELD,CENTRE,DRIBBLE,DRIBBLE,FOOT_LOW,FOOT_LEFT,,SUCCESS,-2.3,-25.1,2.3,25.1,FBL,MIDDLE_THIRD,LEFT_WING,-0.7,-25.3,0.7,25.3,FBL,MIDDLE_THIRD,LEFT_WING,11,0,56.1,0.002829,0.0004,,MORE_THAN_FOUR_METERS,,,,,,,,,1.645175369,CARRY,,,,,,,,,,,,,4-3-2003,4-3-2003,FALSE,,,6292367246,1918,2026-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6292367247,2026-08-04,1095,92,253928,1918,1,41:08.3310,2468.331,1.436,2026-07-18 19:00:00-04,3510,Detroit City FC,3510,Detroit City FC,ATTACKING_TRANSITION,53323,Kobe Hernández-Foster,DEFENSE_MIDFIELD,CENTRE,PASS,LOW_PASS,FOOT,FOOT_LEFT,,SUCCESS,-0.7,-25.3,0.7,25.3,FBL,MIDDLE_THIRD,LEFT_WING,9.1,-14.8,-9.1,14.8,CBC,MIDDLE_THIRD,LEFT_HALF_SPACE,11,0,57.7,0.002829,0.0004,,MORE_THAN_FOUR_METERS,,,,,TEAMMATE,48510,14.4,226.8,,,,,,,,,,,,,,,4-3-2003,4-3-2003,FALSE,,,6292367247,1918,2026-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000178,0.000178,,,,,,,,,,,,,,,,0.992902,,,,,,1,,,,,,,,,0.000178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
6292367248,2026-08-04,1096,92,253928,1918,1,41:09.7670,2469.767,0.0001,2026-07-18 19:00:00-04,3510,Detroit City FC,3510,Detroit City FC,IN_POSSESSION,48510,Callum Montgomery,CENTRAL_DEFENDER,CENTRE_LEFT,RECEPTION,AVAILABILITY_IN_THE_BACK,FOOT_LOW,FOOT_RIGHT,LOW,,9.1,-14.8,-9.1,14.8,CBC,MIDDLE_THIRD,LEFT_HALF_SPACE,,,,,,,,11,0,63.4,0.002829,0.000578,,MORE_THAN_FOUR_METERS,,,,,,,,,,,,,,,,,,,,,,,4-3-2003,4-3-2003,FALSE,,,6292367248,1918,2026-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6292367249,2026-08-04,1097,92,253928,1918,1,41:09.7671,2469.7671,0.7139,2026-07-18 19:00:00-04,3510,Detroit City FC,3510,Detroit City FC,IN_POSSESSION,48510,Callum Montgomery,CENTRAL_DEFENDER,CENTRE_LEFT,DRIBBLE,DRIBBLE,FOOT_LOW,FOOT_RIGHT,,SUCCESS,9.1,-14.8,-9.1,14.8,CBC,MIDDLE_THIRD,LEFT_HALF_SPACE,8.8,-14.7,-8.8,14.7,CBC,MIDDLE_THIRD,LEFT_HALF_SPACE,11,0,63.4,0.002829,0.000578,,MORE_THAN_FOUR_METERS,,,,,,,,,0.3660467152,CARRY,,,,,,,,,,,,,4-3-2003,4-3-2003,FALSE,,,6292367249,1918,2026-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.36,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6292367250,2026-08-04,1098,92,253928,1918,1,41:10.4810,2470.481,2.565,2026-07-18 19:00:00-04,3510,Detroit City FC,3510,Detroit City FC,IN_POSSESSION,48510,Callum Montgomery,CENTRAL_DEFENDER,CENTRE_LEFT,PASS,LOW_PASS,FOOT,FOOT_LEFT,,SUCCESS,8.8,-14.7,-8.8,14.7,CBC,MIDDLE_THIRD,LEFT_HALF_SPACE,7.7,12.2,-7.7,-12.2,CBR,MIDDLE_THIRD,RIGHT_HALF_SPACE,11,0,63,0.002829,0.000578,,MORE_THAN_FOUR_METERS,,,,,TEAMMATE,113993,26.9,272.4,,,,,,,,,,,,,,,4-3-2003,4-3-2003,FALSE,,,6292367250,1918,2026-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.976627,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
6292367251,2026-08-04,1099,92,253928,1918,1,41:13.0460,2473.046,0.0001,2026-07-18 19:00:00-04,3510,Detroit City FC,3510,Detroit City FC,IN_POSSESSION,113993,Devon Amoo-Mensah,CENTRAL_DEFENDER,CENTRE_RIGHT,RECEPTION,AVAILABILITY_IN_THE_BACK,FOOT_LOW,FOOT_RIGHT,LOW,,7.7,12.2,-7.7,-12.2,CBR,MIDDLE_THIRD,RIGHT_HALF_SPACE,,,,,,,,11,0,61.4,0.002829,0.000578,,MORE_THAN_FOUR_METERS,,,,,,,,,,,,,,,,,,,,,,,4-3-2003,4-3-2003,FALSE,,,6292367251,1918,2026-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.000178,-0.000178,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6292367252,2026-08-04,1100,92,253928,1918,1,41:13.0461,2473.0461,2.7909,2026-07-18 19:00:00-04,3510,Detroit City FC,3510,Detroit City FC,IN_POSSESSION,113993,Devon Amoo-Mensah,CENTRAL_DEFENDER,CENTRE_RIGHT,DRIBBLE,DRIBBLE,FOOT_LOW,FOOT_RIGHT,,SUCCESS,7.7,12.2,-7.7,-12.2,CBR,MIDDLE_THIRD,RIGHT_HALF_SPACE,-2.4,18.4,2.4,-18.4,CBR,MIDDLE_THIRD,RIGHT_HALF_SPACE,11,0,61.4,0.002829,0.000578,,MORE_THAN_FOUR_METERS,,,,,,,,,11.83440975,CARRY,,,,,,,,,,,,,4-3-2003,4-3-2003,FALSE,,,6292367252,1918,2026-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.01,,,,,,,,,1,,,,,,-0.000178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6292367253,2026-08-04,1101,92,253928,1918,1,41:15.8370,2475.837,1.909,2026-07-18 19:00:00-04,3510,Detroit City FC,3510,Detroit City FC,IN_POSSESSION,113993,Devon Amoo-Mensah,CENTRAL_DEFENDER,CENTRE_RIGHT,PASS,LOW_PASS,FOOT,FOOT_LEFT,,SUCCESS,-2.4,18.4,2.4,-18.4,CBR,MIDDLE_THIRD,RIGHT_HALF_SPACE,-13.1,31.8,13.1,-31.8,FBR,MIDDLE_THIRD,RIGHT_WING,11,0,53.4,0.002829,0.0004,,MORE_THAN_FOUR_METERS,,,,,TEAMMATE,41978,17.2,308.6,,,,,,,,,,,,,,,4-3-2003,4-3-2003,FALSE,,,6292367253,1918,2026-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.00E-06,-1.00E-06,,,,,,,,,,,,,,,,0.954566,,,,,,1,,,,,,,,,-1.00E-06,,,,,,,0.00128,,,,,,,,,0.002559,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
6292367254,2026-08-04,1102,92,253928,1918,1,41:17.7460,2477.746,0.0001,2026-07-18 19:00:00-04,3510,Detroit City FC,3510,Detroit City FC,IN_POSSESSION,41978,Maxi Rodriguez,CENTRAL_MIDFIELD,CENTRE_RIGHT,RECEPTION,AVAILABILITY_OUT_WIDE,FOOT_LOW,FOOT_RIGHT,LOW,,-13.1,31.8,13.1,-31.8,FBR,MIDDLE_THIRD,RIGHT_WING,,,,,,,,11,0,50.6,0.005388,0.000399,,MORE_THAN_FOUR_METERS,,,,,,,,,,,,,,,,,,,,,,,4-3-2003,4-3-2003,FALSE,,,6292367254,1918,2026-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000109,0.000109,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,0.00128,,,,,,,,,,,0.002559,,,,,,,,,,,,,,,,,,,,,,,,,,
6292367255,2026-08-04,1103,92,253928,1918,1,41:17.7461,2477.7461,0.8089,2026-07-18 19:00:00-04,3510,Detroit City FC,3510,Detroit City FC,IN_POSSESSION,41978,Maxi Rodriguez,CENTRAL_MIDFIELD,CENTRE_RIGHT,DRIBBLE,DRIBBLE,FOOT_LOW,FOOT_RIGHT,,SUCCESS,-13.1,31.8,13.1,-31.8,FBR,MIDDLE_THIRD,RIGHT_WING,-13.3,31.9,13.3,-31.9,FBR,MIDDLE_THIRD,RIGHT_WING,11,0,50.6,0.005388,0.000399,,MORE_THAN_FOUR_METERS,,,,,,,,,0.1830233576,CARRY,,,,,,,,,,,,,4-3-2003,4-3-2003,FALSE,,,6292367255,1918,2026-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,,,,,,,,,1,,,,,,0.000109,,,,,,,,,,-0.000826,,,,-0.000826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6292367256,2026-08-04,1104,92,253928,1918,1,41:18.5550,2478.555,0.791,2026-07-18 19:00:00-04,3510,Detroit City FC,3510,Detroit City FC,IN_POSSESSION,41978,Maxi Rodriguez,CENTRAL_MIDFIELD,CENTRE_RIGHT,PASS,CHIPPED_PASS,FOOT,FOOT_LEFT,,FAIL,-13.3,31.9,13.3,-31.9,FBR,MIDDLE_THIRD,RIGHT_WING,-24.9,21.8,24.9,-21.8,OPP_CBC,FINAL_THIRD,RIGHT_WING,11,30,50.5,0.004562,0.000508,,TWO_METERS,-15.4,31.3,15.4,-31.3,OPPONENT,42211,15.4,40.9,,,,,,,,,,,,,,,4-3-2003,4-3-2003,FALSE,,,6292367256,1918,2026-08-04,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,0.001273,0.001273,,,,,,,,,,,,,,0.000192,0.733064,,,,,,,,,0.001273,,,,,,,,,,,,,-0.003757,,,,,,,,,-0.003757,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
6292367257,2026-08-04,1105,93,253928,1918,1,41:19.3460,2479.346,0.0001,2026-07-18 19:00:00-04,1627,Indy Eleven,1627,Indy Eleven,ATTACKING_TRANSITION,42211,Paco Craig,CENTRAL_DEFENDER,CENTRE_LEFT,INTERCEPTION,INTERCEPTION,BODY,BODY,HIGH,,-24.9,21.8,-24.9,21.8,CBC,FIRST_THIRD,LEFT_WING,,,,,,,,10,0,80.4,0.001781,0.000805,,MORE_THAN_FOUR_METERS,,,,,,,,,,,,,,,,,,,,,,,4-3-2003,4-3-2003,FALSE,,,6292367257,1918,2026-08-04,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,-0.003757,,-0.003757,,,,,,,,1,,,,,,,,,,,,,,-0.003757,,,,,,,,,,,,,0.001273,,0.001273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6292367258,2026-08-04,1106,93,253928,1918,1,41:19.3461,2479.3461,3.2129,2026-07-18 19:00:00-04,1627,Indy Eleven,1627,Indy Eleven,ATTACKING_TRANSITION,42211,Paco Craig,CENTRAL_DEFENDER,CENTRE_LEFT,DRIBBLE,DRIBBLE,BODY,BODY,,NEUTRAL,-24.9,21.8,-24.9,21.8,CBC,FIRST_THIRD,LEFT_WING,,,,,,,,10,0,80.4,0.001781,0.000805,,MORE_THAN_FOUR_METERS,,,,,,,,,16.59467848,CARRY,,,,,,,,,,,,,4-3-2003,4-3-2003,FALSE,,,6292367258,1918,2026-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6292367259,2026-08-04,1107,93,253928,1918,1,41:22.5590,2482.559,86.854,2026-07-18 19:00:00-04,3510,Detroit City FC,1627,Indy Eleven,ATTACKING_TRANSITION,250133,Haruki Yamazaki,RIGHT_WINGBACK_DEFENDER,RIGHT,FOUL,FOUL,,,,FAIL,-38.8,31,38.8,-31,FBR,FINAL_THIRD,RIGHT_WING,,,,,,,,11,0,33.9,0.000656,0.001017,,,,,,,,,,,,,,,,,,,,,,,,42211,4-3-2003,4-3-2003,FALSE,,,6292367259,1918,2026-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.000763,,-0.000763,,,,,,,,,,,,,,,,,,,,,,,-0.000763,,,,,,,,,,,,-0.000149,,-0.000149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6292367260,2026-08-04,1108,94,253928,1918,1,42:49.4130,2569.413,2.387,2026-07-18 19:00:00-04,1627,Indy Eleven,1627,Indy Eleven,SET_PIECE,48543,Eric Dick,GOALKEEPER,CENTRE,FREE_KICK,FREE_KICK,,FOOT_RIGHT,,SUCCESS,-40.3,30.6,-40.3,30.6,GKL,FIRST_THIRD,LEFT_WING,5,29.9,5,29.9,FBL,MIDDLE_THIRD,LEFT_WING,11,0,97.7,0.001017,0.000656,,,,,,,TEAMMATE,41848,45.4,359.1,,,,,,,,,,,,,,,4-3-2003,4-3-2003,FALSE,88733057,FREE_KICK,6292367260,1918,2026-08-04,,,,,,,,,,,,,,,,1,,,,1,1,,,,1,,-0.000256,-0.000256,,,,,,,,,,,,,,,,0.498664,,,,,,,,,,,,,,,,-0.000256,,,,,,0.001188,,,,,,,,,,,,0.002375,,,,,,,,,,,,,,,,,,,,,1,,,,
6292367261,2026-08-04,1109,94,253928,1918,1,42:51.8000,2571.8,0.0001,2026-07-18 19:00:00-04,1627,Indy Eleven,1627,Indy Eleven,IN_POSSESSION,41848,Aodhan Quinn,LEFT_WINGBACK_DEFENDER,LEFT,RECEPTION,HEADER,HEAD,HEAD,HIGH,,5,29.9,5,29.9,FBL,MIDDLE_THIRD,LEFT_WING,,,,,,,,10,0,56.1,0.003392,0.0004,,MORE_THAN_FOUR_METERS,,,,,,,,,,,,,,,,,,,,,,,4-3-2003,4-3-2003,FALSE,,,6292367261,1918,2026-08-04,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,0.001188,,,,,,,,,,,0.002375,,,,,,,,,,,,,,,,,,,,,,,,,,
6292367262,2026-08-04,1110,94,253928,1918,1,42:51.8001,2571.8001,2.9379,2026-07-18 19:00:00-04,1627,Indy Eleven,1627,Indy Eleven,IN_POSSESSION,41848,Aodhan Quinn,LEFT_WINGBACK_DEFENDER,LEFT,PASS,HEADER,HEAD,HEAD,,FAIL,5,29.9,5,29.9,FBL,MIDDLE_THIRD,LEFT_WING,21.5,10.3,21.5,10.3,OPP_CBC,FINAL_THIRD,LEFT_HALF_SPACE,10,0,56.1,0.003392,0.0004,,MORE_THAN_FOUR_METERS,,,,,OPPONENT,48510,25.6,310.1,,,,,,,,,,,,,,,4-3-2003,4-3-2003,FALSE,,,6292367262,1918,2026-08-04,,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,0.001381,0.001381,,,,,,,,,,,,,,0.000206,0.32311,,,,,,,,,0.001381,,,,,,,,,,,,,-0.002587,,,,,,,,,-0.002587,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
6292367263,2026-08-04,1111,95,253928,1918,1,42:54.7380,2574.738,0.0001,2026-07-18 19:00:00-04,3510,Detroit City FC,3510,Detroit City FC,ATTACKING_TRANSITION,48510,Callum Montgomery,CENTRAL_DEFENDER,CENTRE_LEFT,LOOSE_BALL_REGAIN,HEADER,HEAD,HEAD,HIGH,,21.5,10.3,-21.5,-10.3,CBC,FIRST_THIRD,RIGHT_HALF_SPACE,,,,,,,,10,0,74.7,0.001781,0.000805,,MORE_THAN_FOUR_METERS,,,,,,,,,,,,,,,,,,,,,,,4-3-2003,4-3-2003,FALSE,,,6292367263,1918,2026-08-04,,,,,,,1,,1,1,,,,,,,,,,,,,,,,,,,,-0.002587,,-0.002587,,,,,,,,1,,,,,,,,,,,,,,-0.002587,,,,,,,,,,,,,0.001381,,0.001381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6292367264,2026-08-04,1112,95,253928,1918,1,42:54.7381,2574.7381,1.8539,2026-07-18 19:00:00-04,3510,Detroit City FC,3510,Detroit City FC,ATTACKING_TRANSITION,48510,Callum Montgomery,CENTRAL_DEFENDER,CENTRE_LEFT,PASS,HEADER,HEAD,HEAD,,SUCCESS,21.5,10.3,-21.5,-10.3,CBC,FIRST_THIRD,RIGHT_HALF_SPACE,15,13,-15,-13,CMC,MIDDLE_THIRD,RIGHT_HALF_SPACE,10,0,74.7,0.001781,0.000805,,MORE_THAN_FOUR_METERS,,,,,TEAMMATE,53323,7,337.3,,,,,,,,,,,,,,,4-3-2003,4-3-2003,FALSE,,,6292367264,1918,2026-08-04,,,,,,,,,,,,,,,,3,,,2,1,3,,,,1.5,,0.001604,0.001604,,,,,,,,,,,,,,,,0.728413,,,,,,,,,,,,,,,0.001604,,,,,,,-0.000677,,,,,,,,,-0.000677,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
6292367265,2026-08-04,1113,95,253928,1918,1,42:56.5920,2576.592,0.0001,2026-07-18 19:00:00-04,3510,Detroit City FC,3510,Detroit City FC,ATTACKING_TRANSITION,53323,Kobe Hernández-Foster,DEFENSE_MIDFIELD,CENTRE,RECEPTION,HOLD_UP_PLAY,FOOT_HIGH,FOOT_LEFT,HIGH,,15,13,-15,-13,CMC,MIDDLE_THIRD,RIGHT_HALF_SPACE,,,,,,,,7,50,68.8,0.001104,0.002409,,ONE_METER,16.3,12.5,-16.3,-12.5,,,,,,,,,,,,,,,,,,,4-3-2003,4-3-2003,FALSE,,,6292367265,1918,2026-08-04,,,,,,,,,,,,,,,,,,,,,,3,1.5,1,,,-0.000794,-0.000794,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6292367266,2026-08-04,1114,95,253928,1918,1,42:56.5921,2576.5921,1.7269,2026-07-18 19:00:00-04,3510,Detroit City FC,3510,Detroit City FC,ATTACKING_TRANSITION,53323,Kobe Hernández-Foster,DEFENSE_MIDFIELD,CENTRE,DRIBBLE,DRIBBLE,FOOT_HIGH,FOOT_LEFT,,SUCCESS,15,13,-15,-13,CMC,MIDDLE_THIRD,RIGHT_HALF_SPACE,7.4,18.9,-7.4,-18.9,CMR,MIDDLE_THIRD,RIGHT_HALF_SPACE,7,50,68.8,0.001104,0.002409,,ONE_METER,16.3,12.5,-16.3,-12.5,,,,,9.626750243,CARRY,,,,,,,,,,,,,4-3-2003,4-3-2003,FALSE,,,6292367266,1918,2026-08-04,,,,,,,,,,,,,,,,1,,,1,1,1,,,,0.5,,,,,,,,,,,,,,,,5.94,,,,,,,,,,,,,,,-0.000794,,,,,,,,,,0.001171,,,,0.001171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6292367267,2026-08-04,1115,95,253928,1918,1,42:58.3190,2578.319,0.813,2026-07-18 19:00:00-04,3510,Detroit City FC,3510,Detroit City FC,ATTACKING_TRANSITION,53323,Kobe Hernández-Foster,DEFENSE_MIDFIELD,CENTRE,PASS,LOW_PASS,FOOT,FOOT_LEFT,,SUCCESS,7.4,18.9,-7.4,-18.9,CMR,MIDDLE_THIRD,RIGHT_HALF_SPACE,-2.8,15.5,2.8,-15.5,AMC,MIDDLE_THIRD,RIGHT_HALF_SPACE,6,50,62.8,0.002275,0.001615,42164,LESS_THAN_ONE_METER,7.7,18.8,-7.7,-18.8,TEAMMATE,88704,10.8,18.6,,,,,,,,,,,,,,,4-3-2003,4-3-2003,FALSE,,,6292367267,1918,2026-08-04,,2.75,,,1.5,,,,,,,1,,,1,1,,2,,1,2,,,,1,,-0.000497,-0.000497,,,,,,,,,,,,,,,,0.679833,,,,,,,,,,,,,,,-0.000497,,,,,,,0.001105,,,,,,,,,0.00221,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
6292367268,2026-08-04,1116,95,253928,1918,1,42:59.1320,2579.132,0.0001,2026-07-18 19:00:00-04,3510,Detroit City FC,3510,Detroit City FC,ATTACKING_TRANSITION,88704,Darren Smith,CENTER_FORWARD,CENTRE,RECEPTION,HOLD_UP_PLAY,FOOT_LOW,FOOT_RIGHT,LOW,,-2.8,15.5,2.8,-15.5,AMC,MIDDLE_THIRD,RIGHT_HALF_SPACE,,,,,,,,4,50,52,0.004485,0.001118,226713,LESS_THAN_ONE_METER,-3.7,15.2,3.7,-15.2,,,,,,,,,,,,,,,,,,,4-3-2003,4-3-2003,FALSE,,,6292367268,1918,2026-08-04,,,,,,,,,,,,,,1,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,0.001105,,,,,,,,,,,0.00221,,,,,,,,,,,,,,,,,,,,,,,,,,
